#Name,Accession,Start,Stop,Strand,GeneID,Locus,Locus tag,Protein product,Length,Protein Name
"chromosome J","NC_006033.2",640041,642527,"-",2889547,,"CAGL0J06688g","XP_447996.1",828,"uncharacterized protein CAGL0J06688g"
"chromosome J","NC_006033.2",644531,645397,"+",2889552,,"CAGL0J06710g","XP_447997.1",288,"uncharacterized protein CAGL0J06710g"
"chromosome J","NC_006033.2",645658,648627,"-",2889550,,"CAGL0J06732g","XP_447998.1",989,"uncharacterized protein CAGL0J06732g"
"chromosome J","NC_006033.2",649591,650640,"-",2889551,,"CAGL0J06754g","XP_447999.1",349,"uncharacterized protein CAGL0J06754g"
"chromosome J","NC_006033.2",651309,654392,"+",2889554,,"CAGL0J06776g","XP_448000.1",1027,"uncharacterized protein CAGL0J06776g"
"chromosome J","NC_006033.2",654817,655521,"+",2889553,,"CAGL0J06798g","XP_448001.1",234,"uncharacterized protein CAGL0J06798g"
"chromosome J","NC_006033.2",655589,656890,"-",2889620,,"CAGL0J06820g","XP_448002.1",433,"uncharacterized protein CAGL0J06820g"
"chromosome J","NC_006033.2",657226,658740,"-",2889621,,"CAGL0J06842g","XP_448003.1",504,"uncharacterized protein CAGL0J06842g"
"chromosome J","NC_006033.2",659025,659657,"-",2889555,,"CAGL0J06864g","XP_448004.1",210,"uncharacterized protein CAGL0J06864g"
"chromosome J","NC_006033.2",660284,661822,"+",2889623,,"CAGL0J06886g","XP_448005.1",512,"uncharacterized protein CAGL0J06886g"
"chromosome G","NC_006030.1",935346,935969,"+",2888290,,"CAGL0G09779g","XP_446785.1",207,"uncharacterized protein CAGL0G09779g"
"chromosome G","NC_006030.1",937230,939389,"+",2888291,,"CAGL0G09801g","XP_446786.1",719,"uncharacterized protein CAGL0G09801g"
"chromosome G","NC_006030.1",939502,940464,"-",2888292,,"CAGL0G09823g","XP_446787.1",320,"uncharacterized protein CAGL0G09823g"
"chromosome G","NC_006030.1",940598,942100,"+",2888293,,"CAGL0G09845g","XP_446788.1",500,"uncharacterized protein CAGL0G09845g"
"chromosome G","NC_006030.1",942215,944149,"-",2888294,,"CAGL0G09867g","XP_446789.1",644,"uncharacterized protein CAGL0G09867g"
"chromosome G","NC_006030.1",944660,945670,"+",2888138,,"CAGL0G09889g","XP_446790.1",336,"uncharacterized protein CAGL0G09889g"
"chromosome G","NC_006030.1",945816,948077,"-",2888139,,"CAGL0G09911g","XP_446791.1",753,"uncharacterized protein CAGL0G09911g"
"chromosome G","NC_006030.1",948657,948917,"+",2888140,,"CAGL0G09933g","XP_446792.1",86,"uncharacterized protein CAGL0G09933g"
"chromosome G","NC_006030.1",949620,950417,"+",2888141,,"CAGL0G09955g","XP_446793.1",265,"uncharacterized protein CAGL0G09955g"
"chromosome G","NC_006030.1",951295,955881,"+",2888155,,"CAGL0G09977g","XP_446794.1",1528,"uncharacterized protein CAGL0G09977g"
"chromosome G","NC_006030.1",956817,958799,"+",2888156,,"CAGL0G09999g","XP_446795.1",660,"uncharacterized protein CAGL0G09999g"
"chromosome E","NC_006028.2",12511,13227,"-",2887325,,"CAGL0E00187g","XP_445699.1",238,"uncharacterized protein CAGL0E00187g"
"chromosome E","NC_006028.2",15452,21046,"-",2887315,,"CAGL0E00231g","XP_002999534.1",1864,"uncharacterized protein CAGL0E00231g"
"chromosome E","NC_006028.2",25881,28523,"+",2887317,,"CAGL0E00275g","XP_445700.1",880,"uncharacterized protein CAGL0E00275g"
"chromosome E","NC_006028.2",29668,30190,"+",2887541,,"CAGL0E00341g","XP_445702.1",130,"uncharacterized protein CAGL0E00341g"
"chromosome E","NC_006028.2",30336,30527,"-",2887522,,"CAGL0E00363g","XP_445703.1",63,"uncharacterized protein CAGL0E00363g"
"chromosome E","NC_006028.2",31960,33786,"+",2887523,,"CAGL0E00385g","XP_445704.1",608,"uncharacterized protein CAGL0E00385g"
"chromosome E","NC_006028.2",34344,35459,"+",2887524,,"CAGL0E00407g","XP_445705.1",371,"uncharacterized protein CAGL0E00407g"
"chromosome E","NC_006028.2",35604,36770,"-",2887525,,"CAGL0E00429g","XP_445706.1",388,"uncharacterized protein CAGL0E00429g"
"chromosome E","NC_006028.2",37236,43508,"-",2887526,,"CAGL0E00451g","XP_445707.1",2090,"uncharacterized protein CAGL0E00451g"
"chromosome E","NC_006028.2",44238,47315,"+",2887527,,"CAGL0E00473g","XP_445708.1",1025,"uncharacterized protein CAGL0E00473g"
"chromosome E","NC_006028.2",47583,48134,"+",2887528,,"CAGL0E00495g","XP_445709.1",183,"uncharacterized protein CAGL0E00495g"
"chromosome E","NC_006028.2",48402,48845,"+",2887529,,"CAGL0E00517g","XP_445710.1",147,"uncharacterized protein CAGL0E00517g"
"chromosome E","NC_006028.2",49029,49574,"-",2887490,,"CAGL0E00539g","XP_445711.1",181,"uncharacterized protein CAGL0E00539g"
"chromosome E","NC_006028.2",49987,52497,"+",2887491,,"CAGL0E00561g","XP_445712.1",836,"uncharacterized protein CAGL0E00561g"
"chromosome E","NC_006028.2",52982,53407,"-",2887475,,"CAGL0E00583g","XP_445713.1",141,"uncharacterized protein CAGL0E00583g"
"chromosome E","NC_006028.2",54221,54580,"-",2887476,,"CAGL0E00605g","XP_445714.1",119,"uncharacterized protein CAGL0E00605g"
"chromosome E","NC_006028.2",55009,59085,"-",2887477,,"CAGL0E00627g","XP_445715.1",1358,"uncharacterized protein CAGL0E00627g"
"chromosome E","NC_006028.2",59884,61359,"-",2887468,,"CAGL0E00649g","XP_445716.1",491,"uncharacterized protein CAGL0E00649g"
"chromosome E","NC_006028.2",61697,62338,"-",2887457,,"CAGL0E00671g","XP_445717.1",213,"uncharacterized protein CAGL0E00671g"
"chromosome E","NC_006028.2",62802,65291,"-",2887458,,"CAGL0E00693g","XP_445718.1",829,"uncharacterized protein CAGL0E00693g"
"chromosome E","NC_006028.2",65540,66469,"+",2887459,,"CAGL0E00715g","XP_445719.1",309,"mitochondrial 37S ribosomal protein RSM24"
"chromosome E","NC_006028.2",66978,67802,"-",2887455,,"CAGL0E00737g","XP_445720.1",274,"uncharacterized protein CAGL0E00737g"
"chromosome E","NC_006028.2",68404,69453,"+",2887456,,"CAGL0E00759g","XP_445721.1",349,"uncharacterized protein CAGL0E00759g"
"chromosome E","NC_006028.2",69744,71810,"-",2887452,,"CAGL0E00781g","XP_445722.1",688,"uncharacterized protein CAGL0E00781g"
"chromosome E","NC_006028.2",72228,73367,"-",2887453,,"CAGL0E00803g","XP_445723.1",379,"uncharacterized protein CAGL0E00803g"
"chromosome E","NC_006028.2",74016,79481,"+",2887432,,"CAGL0E00847g","XP_445724.2",1821,"uncharacterized protein CAGL0E00847g"
"chromosome E","NC_006028.2",80514,81338,"-",2887433,,"CAGL0E00869g","XP_445725.1",274,"uncharacterized protein CAGL0E00869g"
"chromosome E","NC_006028.2",81876,83291,"+",2887434,,"CAGL0E00891g","XP_445726.2",471,"uncharacterized protein CAGL0E00891g"
"chromosome E","NC_006028.2",83838,85415,"-",2887352,,"CAGL0E00913g","XP_445727.1",525,"uncharacterized protein CAGL0E00913g"
"chromosome E","NC_006028.2",85715,86371,"-",2887353,,"CAGL0E00935g","XP_445728.1",218,"uncharacterized protein CAGL0E00935g"
"chromosome E","NC_006028.2",86682,89627,"+",2887359,,"CAGL0E00957g","XP_445729.1",981,"uncharacterized protein CAGL0E00957g"
"chromosome E","NC_006028.2",89783,91048,"-",2887360,,"CAGL0E00979g","XP_445730.1",421,"uncharacterized protein CAGL0E00979g"
"chromosome E","NC_006028.2",91396,93486,"+",2887361,,"CAGL0E01001g","XP_445731.1",696,"uncharacterized protein CAGL0E01001g"
"chromosome E","NC_006028.2",93551,93982,"-",2887413,,"CAGL0E01023g","XP_445732.1",143,"uncharacterized protein CAGL0E01023g"
"chromosome E","NC_006028.2",94265,94906,"+",2887414,,"CAGL0E01045g","XP_445733.1",213,"uncharacterized protein CAGL0E01045g"
"chromosome E","NC_006028.2",95318,96454,"-",2887306,,"CAGL0E01067g","XP_445734.1",378,"uncharacterized protein CAGL0E01067g"
"chromosome E","NC_006028.2",96819,99380,"-",2887307,,"CAGL0E01089g","XP_445735.1",853,"uncharacterized protein CAGL0E01089g"
"chromosome E","NC_006028.2",99759,103346,"-",2887308,,"CAGL0E01111g","XP_445736.1",1195,"uncharacterized protein CAGL0E01111g"
"chromosome E","NC_006028.2",103874,104947,"-",2887329,,"CAGL0E01133g","XP_445737.1",357,"uncharacterized protein CAGL0E01133g"
"chromosome E","NC_006028.2",105187,105393,"-",2887330,,"CAGL0E01155g","XP_445738.1",68,"uncharacterized protein CAGL0E01155g"
"chromosome E","NC_006028.2",107362,107850,"+",2887331,,"CAGL0E01177g","XP_445739.1",162,"uncharacterized protein CAGL0E01177g"
"chromosome E","NC_006028.2",108041,109279,"+",2887292,,"CAGL0E01199g","XP_445740.1",412,"uncharacterized protein CAGL0E01199g"
"chromosome E","NC_006028.2",109633,110415,"-",2887293,,"CAGL0E01221g","XP_445741.1",260,"uncharacterized protein CAGL0E01221g"
"chromosome E","NC_006028.2",111051,112412,"+",2887557,,"CAGL0E01243g","XP_445742.1",453,"uncharacterized protein CAGL0E01243g"
"chromosome E","NC_006028.2",113167,119454,"-",2887558,,"CAGL0E01265g","XP_445743.1",2095,"uncharacterized protein CAGL0E01265g"
"chromosome E","NC_006028.2",120804,122045,"+",2887559,,"CAGL0E01287g","XP_445744.1",413,"uncharacterized protein CAGL0E01287g"
"chromosome E","NC_006028.2",122390,123933,"-",2887502,,"CAGL0E01309g","XP_445745.2",472,"uncharacterized protein CAGL0E01309g"
"chromosome E","NC_006028.2",124599,126668,"+",2887503,,"CAGL0E01331g","XP_445746.1",689,"uncharacterized protein CAGL0E01331g"
"chromosome E","NC_006028.2",127845,129146,"+",2887499,,"CAGL0E01353g","XP_445747.1",433,"uncharacterized protein CAGL0E01353g"
"chromosome E","NC_006028.2",129962,131689,"-",2887501,,"CAGL0E01397g","XP_445749.1",575,"uncharacterized protein CAGL0E01397g"
"chromosome E","NC_006028.2",132904,134679,"+",2887486,,"CAGL0E01419g","XP_445750.2",591,"uncharacterized protein CAGL0E01419g"
"chromosome E","NC_006028.2",135312,137465,"+",2887487,,"CAGL0E01441g","XP_445751.1",717,"uncharacterized protein CAGL0E01441g"
"chromosome E","NC_006028.2",138109,138738,"-",2887437,,"CAGL0E01463g","XP_445752.1",209,"uncharacterized protein CAGL0E01463g"
"chromosome E","NC_006028.2",139067,143077,"-",2887438,,"CAGL0E01485g","XP_445753.1",1336,"uncharacterized protein CAGL0E01485g"
"chromosome E","NC_006028.2",143438,144874,"+",2887439,,"CAGL0E01507g","XP_445754.1",478,"uncharacterized protein CAGL0E01507g"
"chromosome E","NC_006028.2",145239,146399,"-",2887435,,"CAGL0E01529g","XP_445755.1",386,"uncharacterized protein CAGL0E01529g"
"chromosome E","NC_006028.2",147353,148045,"-",2887513,,"CAGL0E01551g","XP_445756.1",230,"uncharacterized protein CAGL0E01551g"
"chromosome E","NC_006028.2",148425,148733,"+",9487983,,"CAGL0E01567g","XP_002999535.1",102,"uncharacterized protein CAGL0E01567g"
"chromosome E","NC_006028.2",149084,151798,"-",2887514,,"CAGL0E01573g","XP_445757.1",904,"uncharacterized protein CAGL0E01573g"
"chromosome E","NC_006028.2",152413,153819,"+",2887515,,"CAGL0E01595g","XP_445758.1",468,"uncharacterized protein CAGL0E01595g"
"chromosome E","NC_006028.2",154956,157367,"+",2887392,,"CAGL0E01617g","XP_445759.1",803,"uncharacterized protein CAGL0E01617g"
"chromosome E","NC_006028.2",157952,158497,"+",2887393,,"CAGL0E01639g","XP_445760.1",181,"uncharacterized protein CAGL0E01639g"
"chromosome E","NC_006028.2",160703,164950,"+",2887363,,"CAGL0E01661g","XP_445761.1",1415,"uncharacterized protein CAGL0E01661g"
"chromosome E","NC_006028.2",166821,167948,"-",2887364,,"CAGL0E01683g","XP_445762.1",375,"uncharacterized protein CAGL0E01683g"
"chromosome E","NC_006028.2",168593,169681,"-",2887365,,"CAGL0E01705g","XP_445763.1",362,"uncharacterized protein CAGL0E01705g"
"chromosome E","NC_006028.2",171119,172738,"+",2887369,,"CAGL0E01727g","XP_445764.1",539,"uncharacterized protein CAGL0E01727g"
"chromosome E","NC_006028.2",172875,174323,"-",2887370,,"CAGL0E01749g","XP_445765.1",482,"uncharacterized protein CAGL0E01749g"
"chromosome E","NC_006028.2",175652,177211,"-",2887371,,"CAGL0E01771g","XP_445766.1",519,"uncharacterized protein CAGL0E01771g"
"chromosome E","NC_006028.2",178411,179961,"-",2887357,,"CAGL0E01793g","XP_445767.1",516,"uncharacterized protein CAGL0E01793g"
"chromosome E","NC_006028.2",181154,182713,"-",2887358,,"CAGL0E01815g","XP_445768.1",519,"uncharacterized protein CAGL0E01815g"
"chromosome J","NC_006033.2",662041,663855,"-",2889622,,"CAGL0J06908g","XP_448006.1",604,"uncharacterized protein CAGL0J06908g"
"chromosome J","NC_006033.2",664270,665289,"+",2889625,,"CAGL0J06930g","XP_448007.1",339,"uncharacterized protein CAGL0J06930g"
"chromosome J","NC_006033.2",665599,666426,"-",2889626,,"CAGL0J06952g","XP_448008.1",275,"uncharacterized protein CAGL0J06952g"
"chromosome J","NC_006033.2",667811,669847,"+",2889624,,"CAGL0J06974g","XP_448009.1",678,"uncharacterized protein CAGL0J06974g"
"chromosome J","NC_006033.2",670212,673529,"-",2889629,,"CAGL0J06996g","XP_448010.1",1105,"uncharacterized protein CAGL0J06996g"
"chromosome J","NC_006033.2",674365,676644,"+",2889627,,"CAGL0J07018g","XP_448011.2",657,"uncharacterized protein CAGL0J07018g"
"chromosome J","NC_006033.2",677513,681250,"+",2889628,,"CAGL0J07040g","XP_448012.1",1245,"uncharacterized protein CAGL0J07040g"
"chromosome J","NC_006033.2",681641,682606,"-",2889631,,"CAGL0J07062g","XP_448013.1",321,"uncharacterized protein CAGL0J07062g"
"chromosome J","NC_006033.2",684122,685252,"+",2889630,,"CAGL0J07084g","XP_448014.1",376,"uncharacterized protein CAGL0J07084g"
"chromosome J","NC_006033.2",685582,686331,"-",2889569,,"CAGL0J07106g","XP_448015.1",249,"uncharacterized protein CAGL0J07106g"
"chromosome J","NC_006033.2",687628,688371,"+",2889570,,"CAGL0J07128g","XP_448016.1",247,"uncharacterized protein CAGL0J07128g"
"chromosome J","NC_006033.2",688858,691926,"-",2889571,,"CAGL0J07150g","XP_448017.1",1022,"uncharacterized protein CAGL0J07150g"
"chromosome J","NC_006033.2",695093,695707,"+",2889572,,"CAGL0J07172g","XP_448018.1",204,"uncharacterized protein CAGL0J07172g"
"chromosome J","NC_006033.2",695807,696331,"-",2889573,,"CAGL0J07194g","XP_448019.1",174,"uncharacterized protein CAGL0J07194g"
"chromosome J","NC_006033.2",696814,697986,"+",2889574,,"CAGL0J07216g","XP_448020.1",390,"uncharacterized protein CAGL0J07216g"
"chromosome J","NC_006033.2",698356,698784,"-",2889575,,"CAGL0J07238g","XP_448021.1",142,"40S ribosomal protein S12"
"chromosome J","NC_006033.2",700532,702448,"-",2889576,,"CAGL0J07260g","XP_448022.1",638,"uncharacterized protein CAGL0J07260g"
"chromosome J","NC_006033.2",703034,705907,"-",2889586,,"CAGL0J07282g","XP_448023.1",957,"uncharacterized protein CAGL0J07282g"
"chromosome J","NC_006033.2",706716,708167,"-",2889587,,"CAGL0J07304g","XP_448024.1",483,"uncharacterized protein CAGL0J07304g"
"chromosome J","NC_006033.2",708554,710980,"+",2889588,,"CAGL0J07326g","XP_448025.1",808,"uncharacterized protein CAGL0J07326g"
"chromosome J","NC_006033.2",711496,713091,"+",2889589,,"CAGL0J07348g","XP_448026.1",531,"uncharacterized protein CAGL0J07348g"
"chromosome J","NC_006033.2",713487,715358,"+",2889590,,"CAGL0J07370g","XP_448027.1",623,"uncharacterized protein CAGL0J07370g"
"chromosome J","NC_006033.2",716085,717152,"+",2889591,,"CAGL0J07392g","XP_448028.1",355,"uncharacterized protein CAGL0J07392g"
"chromosome J","NC_006033.2",717856,718944,"+",2889592,,"CAGL0J07414g","XP_448029.1",362,"uncharacterized protein CAGL0J07414g"
"chromosome J","NC_006033.2",719991,721025,"+",2889593,,"CAGL0J07436g","XP_448030.1",344,"uncharacterized protein CAGL0J07436g"
"chromosome J","NC_006033.2",721367,722224,"-",2889594,,"CAGL0J07458g","XP_448031.1",285,"uncharacterized protein CAGL0J07458g"
"chromosome J","NC_006033.2",722608,725538,"-",2889595,,"CAGL0J07480g","XP_448032.1",976,"uncharacterized protein CAGL0J07480g"
"chromosome J","NC_006033.2",726663,727961,"-",2889596,,"CAGL0J07502g","XP_448033.1",432,"uncharacterized protein CAGL0J07502g"
"chromosome J","NC_006033.2",730066,732987,"-",2889597,,"CAGL0J07524g","XP_448034.1",973,"uncharacterized protein CAGL0J07524g"
"chromosome J","NC_006033.2",733686,736055,"-",2889598,,"CAGL0J07546g","XP_448035.1",789,"uncharacterized protein CAGL0J07546g"
"chromosome J","NC_006033.2",736677,738077,"-",2889896,,"CAGL0J07568g","XP_448036.1",466,"uncharacterized protein CAGL0J07568g"
"chromosome J","NC_006033.2",738538,740193,"+",2889897,,"CAGL0J07590g","XP_448037.1",551,"uncharacterized protein CAGL0J07590g"
"chromosome J","NC_006033.2",740949,742451,"+",2889898,,"CAGL0J07612g","XP_448038.1",500,"uncharacterized protein CAGL0J07612g"
"chromosome J","NC_006033.2",743067,747830,"-",2889899,,"CAGL0J07634g","XP_448039.1",1587,"uncharacterized protein CAGL0J07634g"
"chromosome J","NC_006033.2",748336,751194,"-",2889900,,"CAGL0J07656g","XP_448040.1",952,"uncharacterized protein CAGL0J07656g"
"chromosome J","NC_006033.2",752132,752458,"+",2889901,,"CAGL0J07678g","XP_448041.1",108,"uncharacterized protein CAGL0J07678g"
"chromosome J","NC_006033.2",753062,753592,"+",2889902,,"CAGL0J07700g","XP_448042.1",176,"uncharacterized protein CAGL0J07700g"
"chromosome J","NC_006033.2",753637,754425,"-",2889903,,"CAGL0J07722g","XP_448043.1",262,"uncharacterized protein CAGL0J07722g"
"chromosome J","NC_006033.2",754822,757188,"-",2889904,,"CAGL0J07744g","XP_448044.1",788,"uncharacterized protein CAGL0J07744g"
"chromosome J","NC_006033.2",757665,758888,"+",2889905,,"CAGL0J07766g","XP_448045.1",407,"uncharacterized protein CAGL0J07766g"
"chromosome J","NC_006033.2",759175,763092,"-",2889906,,"CAGL0J07788g","XP_448046.1",1305,"uncharacterized protein CAGL0J07788g"
"chromosome J","NC_006033.2",764042,765856,"+",2889907,,"CAGL0J07810g","XP_448047.1",604,"uncharacterized protein CAGL0J07810g"
"chromosome J","NC_006033.2",766589,767386,"+",2889908,,"CAGL0J07832g","XP_448048.1",265,"mitochondrial 54S ribosomal protein YmL17/YmL30"
"chromosome J","NC_006033.2",767587,768885,"-",2889856,,"CAGL0J07854g","XP_448049.1",432,"uncharacterized protein CAGL0J07854g"
"chromosome J","NC_006033.2",769398,770417,"+",2889857,,"CAGL0J07876g","XP_448050.1",339,"uncharacterized protein CAGL0J07876g"
"chromosome J","NC_006033.2",770997,771464,"+",2889858,,"CAGL0J07898g","XP_448051.1",155,"uncharacterized protein CAGL0J07898g"
"chromosome J","NC_006033.2",771900,774323,"-",2889859,,"CAGL0J07920g","XP_448052.1",807,"uncharacterized protein CAGL0J07920g"
"chromosome J","NC_006033.2",774882,778616,"+",2889860,,"CAGL0J07942g","XP_448053.1",1244,"uncharacterized protein CAGL0J07942g"
"chromosome J","NC_006033.2",779482,781719,"+",2889861,,"CAGL0J07964g","XP_448054.1",745,"uncharacterized protein CAGL0J07964g"
"chromosome J","NC_006033.2",782059,782283,"+",9488025,,"CAGL0J07980g","XP_002999574.1",74,"uncharacterized protein CAGL0J07980g"
"chromosome J","NC_006033.2",782640,783128,"+",2889862,,"CAGL0J07986g","XP_448055.1",162,"uncharacterized protein CAGL0J07986g"
"chromosome J","NC_006033.2",783310,784728,"-",2889863,,"CAGL0J08008g","XP_448056.1",472,"uncharacterized protein CAGL0J08008g"
"chromosome J","NC_006033.2",785064,791717,"-",2889864,,"CAGL0J08030g","XP_448057.1",2217,"uncharacterized protein CAGL0J08030g"
"chromosome J","NC_006033.2",792654,793583,"+",2889915,,"CAGL0J08052g","XP_448058.1",309,"uncharacterized protein CAGL0J08052g"
"chromosome J","NC_006033.2",794667,795710,"+",2889916,,"CAGL0J08074g","XP_448059.1",347,"uncharacterized protein CAGL0J08074g"
"chromosome J","NC_006033.2",796151,797149,"-",2889917,,"CAGL0J08096g","XP_448060.1",332,"uncharacterized protein CAGL0J08096g"
"chromosome J","NC_006033.2",797953,798978,"+",2889918,,"CAGL0J08118g","XP_448061.1",301,"uncharacterized protein CAGL0J08118g"
"chromosome J","NC_006033.2",799207,802329,"-",2889919,,"CAGL0J08140g","XP_448062.1",1040,"uncharacterized protein CAGL0J08140g"
"chromosome J","NC_006033.2",803679,805472,"-",2889920,,"CAGL0J08162g","XP_448063.1",597,"uncharacterized protein CAGL0J08162g"
"chromosome J","NC_006033.2",806631,808349,"+",2889921,,"CAGL0J08184g","XP_448064.1",572,"uncharacterized protein CAGL0J08184g"
"chromosome J","NC_006033.2",809506,815202,"+",2889922,,"CAGL0J08206g","XP_448065.1",1898,"uncharacterized protein CAGL0J08206g"
"chromosome J","NC_006033.2",815653,817911,"+",2889923,,"CAGL0J08228g","XP_448066.1",752,"uncharacterized protein CAGL0J08228g"
"chromosome J","NC_006033.2",818234,821764,"-",2889924,,"CAGL0J08250g","XP_448067.1",1176,"uncharacterized protein CAGL0J08250g"
